Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
HACD4	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	h[c] + nadh[c] + 3odcoa[c]  <=> nad[c] + 3hdcoa[c] 	SCO6732	1	-1000.00	1000.00	  0.00
HACD5	3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)	h[c] + nadh[c] + 3oddcoa[c]  <=> nad[c] + 3hddcoa[c] 	SCO6732	1	-1000.00	1000.00	  0.00
HACD6	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	h[c] + nadh[c] + 3otdcoa[c]  <=> nad[c] + 3htdcoa[c] 	SCO6732	1	-1000.00	1000.00	  0.00
HACD7	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	h[c] + nadh[c] + 3ohdcoa[c]  <=> nad[c] + 3hhdcoa[c] 	SCO6732	1	-1000.00	1000.00	  0.00
HACD8	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	h[c] + nadh[c] + 3oodcoa[c]  <=> nad[c] + 3hodcoa[c] 	SCO6732	1	-1000.00	1000.00	  0.00
IBCOATA	Isobutiryl-CoA-ACP transacylase	ibcoa[c] + ACP[c]  <=> coa[c] + ibACP[c] 	((SCO1271 or SCO2388 or SCO6564) and (SCO2389 or SCO0549 or SCO1267 or SCO1272))	1	-1000.00	1000.00	  0.00
IVCOATA	Isovaleryl-CoA-ACP transacylase	ACP[c] + ivcoa[c]  <=> coa[c] + ivACP[c] 	((SCO1271 or SCO2388 or SCO6564) and (SCO2389 or SCO0549 or SCO1267 or SCO1272))	1	-1000.00	1000.00	  0.00
KAS14	beta-ketoacyl-ACP synthase	h[c] + malACP[c] + acACP[c]  -> co2[c] + actACP[c] + ACP[c] 	(SCO0548 or (SCO2390 or SCO1266))	0	  0.00	1000.00	  0.00
KAS15	beta-ketoacyl-ACP synthase (2)	h[c] + accoa[c] + malACP[c]  -> coa[c] + co2[c] + actACP[c] 	((SCO1271 or SCO2388 or SCO6564) and (SCO2389 or SCO0549 or SCO1267 or SCO1272))	0	  0.00	1000.00	  0.00
MACPD	Malonyl-ACP decarboxylase	h[c] + malACP[c]  -> co2[c] + acACP[c] 	SCO0548	0	  0.00	1000.00	  0.00
MCOATA	Malonyl-CoA-ACP transacylase	malcoa[c] + ACP[c]  <=> coa[c] + malACP[c] 	(SCO2387 and (SCO2389 or SCO0549 or SCO1267 or SCO1272))	1	-1000.00	1000.00	  0.00
PCOATA	Propionyl-CoA-ACP transacylase	ppcoa[c] + ACP[c]  <=> coa[c] + ppACP[c] 	((SCO1271 or SCO2388 or SCO6564) and (SCO2389 or SCO0549 or SCO1267 or SCO1272))	1	-1000.00	1000.00	  0.00
AHC	adenosylhomocysteinase	h2o[c] + ahcys[c]  <=> adn[c] + hcys-L[c] 	SCO3023	1	-1000.00	1000.00	  0.00
AHSERL2r	O-acetylhomoserine (thiol)-lyase	h2s[c] + achms[c]  <=> h[c] + ac[c] + hcys-L[c] 	(SCO1294 or SCO4958)	1	-1000.00	1000.00	  0.00
CYSTL	cystathionine b-lyase	h2o[c] + cyst-L[c]  -> nh4[c] + pyr[c] + hcys-L[c] 	(SCO0435 or SCO0731)	0	  0.00	1000.00	  0.00
HCYSMT	homocysteine S-methyltransferase	amet[c] + hcys-L[c]  -> h[c] + ahcys[c] + met-L[c] 	SCO6137	0	  0.00	1000.00	  0.00
HSST	homoserine O-succinyltransferase	succoa[c] + hom-L[c]  -> coa[c] + suchms[c] 		0	  0.00	1000.00	  0.00
METAT	methionine adenosyltransferase	h2o[c] + atp[c] + met-L[c]  -> ppi[c] + pi[c] + amet[c] 	SCO1476	0	  0.00	1000.00	  0.00
METB1r	cystathionine gamma-synthase	cys-L[c] + achms[c]  <=> h[c] + ac[c] + cyst-L[c] 	(SCO1294 or SCO4958)	1	-1000.00	1000.00	  0.00
METOX1s	methionine oxidation (spontaneous)	h2o2[c] + met-L[c]  -> h2o[c] + metsox-S-L[c] 	s0001	0	  0.00	1000.00	  0.00
METOX2s	methionine oxidation 2 (spontaneous)	h2o2[c] + met-L[c]  -> h2o[c] + metsox-R-L[c] 	s0001	0	  0.00	1000.00	  0.00
METS	methionine synthase	5mthf[c] + hcys-L[c]  -> h[c] + thf[c] + met-L[c] 	SCO1657	0	  0.00	1000.00	  0.00
METSOXR1	L-methionine-S-oxide reductase	trdrd[c] + metsox-S-L[c]  -> h2o[c] + met-L[c] + trdox[c] 	(SCO4956 and (SCO0885 or SCO3889 or SCO5419 or SCO5438))	0	  0.00	1000.00	  0.00
METSOXR2	L-methionine-R-sulfoxide reductase	trdrd[c] + metsox-R-L[c]  -> h2o[c] + met-L[c] + trdox[c] 	(SCO6061 and (SCO0885 or SCO3889 or SCO5419 or SCO5438))	0	  0.00	1000.00	  0.00
MHPGLUT	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	hcys-L[c] + mhpglu[c]  -> met-L[c] + hpglu[c] 	SCO0985	0	  0.00	1000.00	  0.00
MTAP	5'-methylthioadenosine phosphorylase	pi[c] + 5mta[c]  -> ade[c] + 5mdr1p[c] 	SCO3188	0	  0.00	1000.00	  0.00
MTRI	5-methylthioribose-1-phosphate isomerase	5mdr1p[c]  <=> 5mdru1p[c] 	SCO3014	1	-1000.00	1000.00	  0.00
SHSL1	O-succinylhomoserine lyase (L-cysteine)	cys-L[c] + suchms[c]  -> h[c] + succ[c] + cyst-L[c] 	(SCO1294 or SCO4958)	0	  0.00	1000.00	  0.00
SHSL2	O-succinylhomoserine lyase (H2S)	h2s[c] + suchms[c]  -> h[c] + succ[c] + hcys-L[c] 	(SCO1294 or SCO4958)	0	  0.00	1000.00	  0.00
SHSL4	O-succinylhomoserine lyase (elimination)	h2o[c] + suchms[c]  -> h[c] + nh4[c] + succ[c] + 2obut[c] 	(SCO1294 or SCO4958)	0	  0.00	1000.00	  0.00
SPMS	spermidine synthase	ametam[c] + ptrc[c]  -> h[c] + 5mta[c] + spmd[c] 	(SCO3655 or SCO2455)	0	  0.00	1000.00	  0.00
SPRMS	spermine synthase	ametam[c] + spmd[c]  -> h[c] + 5mta[c] + sprm[c] 	(SCO3655 or SCO2455)	0	  0.00	1000.00	  0.00
MCTP1A	murein crosslinking transpeptidase 1A:(A2pm->D-ala)	murein5p5p[c]  -> ala-D[c] + murein5px4p[c] 	(SCO3847 or SCO5301 or SCO2608 or SCO2090)	0	  0.00	1000.00	  0.00
MCTP1B	murein crosslinking transpeptidase 1B:(A2pm->A2pm)	murein5p5p[c]  -> alaala[c] + murein5px3p[c] 	(SCO3847 or SCO5301)	0	  0.00	1000.00	  0.00
MCTP2A	murein crosslinking transpeptidase 1A:(A2pm->D-ala)	murein5p5p5p[c]  -> 2 ala-D[c] + murein5px4px4p[c] 	(SCO3847 or SCO5301 or SCO2608 or SCO2090)	0	  0.00	1000.00	  0.00
MDDCP1	murein D,D-carboxypeptidase (murein5px4p)	h2o[c] + murein5px4p[c]  -> ala-D[c] + murein4px4p[c] 	(SCO3408 or SCO3811 or SCO4847 or SCO6131)	0	  0.00	1000.00	  0.00
MDDCP2	murein D,D-carboxypeptidase (murein5px4px4p)	h2o[c] + murein5px4px4p[c]  -> ala-D[c] + murein4px4px4p[c] 	(SCO3408 or SCO3811 or SCO4847 or SCO6131)	0	  0.00	1000.00	  0.00
MDDCP3	murein D,D-carboxypeptidase (murein5p5p)	h2o[c] + murein5p5p[c]  -> ala-D[c] + murein5p4p[c] 	(SCO3408 or SCO3811 or SCO4847 or SCO6131)	0	  0.00	1000.00	  0.00
MDDCP4	murein D,D-carboxypeptidase (murein5p4p)	h2o[c] + murein5p4p[c]  -> ala-D[c] + murein4p4p[c] 	(SCO3408 or SCO3811 or SCO4847 or SCO6131)	0	  0.00	1000.00	  0.00
MDDCP5	murein D,D-carboxypeptidase (murein5p3p)	h2o[c] + murein5p3p[c]  -> ala-D[c] + murein4p3p[c] 	(SCO3408 or SCO3811 or SCO4847 or SCO6131)	0	  0.00	1000.00	  0.00
MPTG	murein polymerizing transglycosylase	2 uaagmda[c]  -> 2 h[c] + 2 udcpdp[c] + murein5p5p[c] 	((SCO3847 or SCO5301) and (SCO2709 or SCO3894))	0	  0.00	1000.00	  0.00
MPTG2	murein polymerizing transglycosylase 2 (three linked units)	uaagmda[c] + murein5p5p[c]  -> h[c] + udcpdp[c] + murein5p5p5p[c] 	((SCO3847 or SCO5301) and (SCO2709 or SCO3894))	0	  0.00	1000.00	  0.00
4PCP	tetrapeptide L,D-carboxypeptidase	h2o[c] + LalaDgluMdapDala[c]  -> ala-D[c] + LalaDgluMdap[c] 	SCO6489	0	  0.00	1000.00	  0.00
ACGAMK	N-acetylglucosamine kinase	atp[c] + acgam[c]  -> h[c] + acgam6p[c] + adp[c] 	SCO4285	0	  0.00	1000.00	  0.00
AGM4PCP	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	h2o[c] + anhgm4p[c]  -> ala-D[c] + anhgm3p[c] 	SCO6489	0	  0.00	1000.00	  0.00
AM4PCP	anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase	h2o[c] + anhm4p[c]  -> ala-D[c] + anhm3p[c] 	SCO6489	0	  0.00	1000.00	  0.00
ANHMK	1,6-anhydrous-N-Acetylmuramate kinase	h2o[c] + atp[c] + anhm[c]  -> h[c] + acmum6p[c] + adp[c] 	SCO7595	0	  0.00	1000.00	  0.00
LADGMDH	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase	h2o[c] + LalaDgluMdap[c]  -> 26dap-M[c] + LalaDglu[c] 	SCO1948	0	  0.00	1000.00	  0.00
MDDEP1	murein D,D-endopeptidase (murein4px4p)	h2o[c] + murein4px4p[c]  -> murein4p4p[c] 	(SCO6131 or SCO4439)	0	  0.00	1000.00	  0.00
MDDEP2	murein D,D-endopeptidase (murein3px4p)	h2o[c] + murein3px4p[c]  -> murein4p3p[c] 	(SCO6131 or SCO4439)	0	  0.00	1000.00	  0.00
MDDEP3	murein D,D-endopeptidase (murein5px4p)	h2o[c] + murein5px4p[c]  -> murein5p4p[c] 	(SCO6131 or SCO4439)	0	  0.00	1000.00	  0.00
MDDEP4	murein D,D-endopeptidase (murein4px4px4p)	h2o[c] + murein4px4px4p[c]  -> murein4px4p4p[c] 	(SCO6131 or SCO4439)	0	  0.00	1000.00	  0.00
UM4PCP	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase	h2o[c] + um4p[c]  -> ala-D[c] + ugmd[c] 	SCO6489	0	  0.00	1000.00	  0.00
ALLTAH	allantoicase	h2o[c] + alltt[c]  -> urdglyc[c] + urea[c] 	SCO6248	0	  0.00	1000.00	  0.00
ALLTN	allantoinase	h2o[c] + alltn[c]  -> h[c] + alltt[c] 	SCO6247	0	  0.00	1000.00	  0.00
NO3R2	Nitrate reductase (menaquinol-9)	2 h[c] + mql9[c] + no3[c]  -> h2o[c] + mqn9[c] + 2 h[e] + no2[c] 	((SCO0216 and SCO0217 and SCO0218 and SCO0219) or (SCO4947 and SCO4948 and SCO4949 and SCO4950) or (SCO6532 and SCO6533 and SCO6534 and SCO6535) or SCO2473)	0	  0.00	1000.00	  0.00
NODOx	nitric oxide dioxygenase	2 o2[c] + nadh[c] + 2 no[c]  -> h[c] + nad[c] + 2 no3[c] 	(SCO7428 or SCO7094)	0	  0.00	1000.00	  0.00
NODOy	nitric oxide dioxygenase	nadph[c] + 2 o2[c] + 2 no[c]  -> h[c] + nadp[c] + 2 no3[c] 	(SCO7428 or SCO7094)	0	  0.00	1000.00	  0.00
UGLYCH	Ureidoglycolate hydrolase	2 h[c] + h2o[c] + urdglyc[c]  -> co2[c] + 2 nh4[c] + glx[c] 		0	  0.00	1000.00	  0.00
23PDE2e	2',3'-cyclic-nucleotide phosphodiesterase (UMP)	h2o[e] + 23cump[e]  -> h[e] + 3ump[e] 	SCO2015	0	  0.00	1000.00	  0.00
23PDE4e	2',3'-cyclic-nucleotide phosphodiesterase (CMP)	h2o[e] + 23ccmp[e]  -> h[e] + 3cmp[e] 	SCO2015	0	  0.00	1000.00	  0.00
23PDE7e	2',3'-cyclic-nucleotide phosphodiesterase (AMP)	h2o[e] + 23camp[e]  -> h[e] + 3amp[e] 	SCO2015	0	  0.00	1000.00	  0.00
23PDE9e	2',3'-cyclic-nucleotide phosphodiesterase (GMP)	h2o[e] + 23cgmp[e]  -> h[e] + 3gmp[e] 	SCO2015	0	  0.00	1000.00	  0.00
3NTD2e	3'-nucleotidase (UMP)	h2o[e] + 3ump[e]  -> pi[e] + uri[e] 	SCO2015	0	  0.00	1000.00	  0.00
3NTD4e	3'-nucleotidase (CMP)	h2o[e] + 3cmp[e]  -> cytd[e] + pi[e] 	SCO2015	0	  0.00	1000.00	  0.00
3NTD7e	3'-nucleotidase (AMP)	h2o[e] + 3amp[e]  -> adn[e] + pi[e] 	SCO2015	0	  0.00	1000.00	  0.00
3NTD9e	3'-nucleotidase (GMP)	h2o[e] + 3gmp[e]  -> gsn[e] + pi[e] 	SCO2015	0	  0.00	1000.00	  0.00
ADA	Adenosine deaminase	h[c] + h2o[c] + adn[c]  -> nh4[c] + ins[c] 	(SCO2546 or SCO4644 or SCO4901 or SCO5662 or SCO7268)	0	  0.00	1000.00	  0.00
ADK1	adenylate kinase	atp[c] + amp[c]  <=> 2 adp[c] 	SCO4723	1	-1000.00	1000.00	  0.00
ADK2i	adenylate kinase (Inorganic triphosphate, irreversible)	amp[c] + pppi[c]  -> ppi[c] + adp[c] 	SCO4723	0	  0.00	1000.00	  0.00
ADK3i	adentylate kinase (GTP, irreversible)	amp[c] + gtp[c]  -> adp[c] + gdp[c] 	SCO4723	0	  0.00	1000.00	  0.00
ADK4i	adentylate kinase (ITP, irreversible)	amp[c] + itp[c]  -> adp[c] + idp[c] 	SCO4723	0	  0.00	1000.00	  0.00
ADNCYC	adenylate cyclase	atp[c]  -> ppi[c] + camp[c] 	SCO4928	0	  0.00	1000.00	  0.00
ADNK1	adenosine kinase	atp[c] + adn[c]  -> h[c] + amp[c] + adp[c] 	SCO2158	0	  0.00	1000.00	  0.00
ADPRDP	ADPribose diphosphatase	h2o[c] + adprib[c]  -> 2 h[c] + amp[c] + r5p[c] 	SCO1775	0	  0.00	1000.00	  0.00
ADPT	adenine phosphoribosyltransferase	ade[c] + prpp[c]  -> amp[c] + ppi[c] 	SCO1514	0	  0.00	1000.00	  0.00
ATPHs	ATP amine hydrolysis (spontaneous)	h[c] + h2o[c] + atp[c]  -> nh4[c] + itp[c] 	s0001	0	  0.00	1000.00	  0.00
CSND	Cytosine deaminase	h[c] + h2o[c] + csn[c]  -> nh4[c] + ura[c] 	SCO4634	0	  0.00	1000.00	  0.00
CYTD	cytidine deaminase	h[c] + h2o[c] + cytd[c]  -> nh4[c] + uri[c] 	(SCO4889 or SCO5680)	0	  0.00	1000.00	  0.00
CYTK1	cytidylate kinase (CMP)	atp[c] + cmp[c]  <=> adp[c] + cdp[c] 	SCO1760	1	-1000.00	1000.00	  0.00
CYTK2	cytidylate kinase (dCMP)	atp[c] + dcmp[c]  <=> adp[c] + dcdp[c] 	SCO1760	1	-1000.00	1000.00	  0.00
DADA	Deoxyadenosine deaminase	h[c] + h2o[c] + dad-2[c]  -> nh4[c] + din[c] 	(SCO2546 or SCO4644 or SCO4901 or SCO5662 or SCO7268)	0	  0.00	1000.00	  0.00
DADK	deoxyadenylate kinase	atp[c] + damp[c]  <=> adp[c] + dadp[c] 	SCO4723	1	-1000.00	1000.00	  0.00
DATPHs	dATP amine hydrolysis (spontaneous)	h[c] + h2o[c] + datp[c]  -> nh4[c] + ditp[c] 	s0001	0	  0.00	1000.00	  0.00
DCTPD	dCTP deaminase	h[c] + h2o[c] + dctp[c]  -> nh4[c] + dutp[c] 	SCO3678	0	  0.00	1000.00	  0.00
DCTPD2	dCTP deaminase	h[c] + h2o[c] + ctp[c]  -> nh4[c] + utp[c] 	SCO3678	0	  0.00	1000.00	  0.00
DCYTD	deoxycytidine deaminase	h[c] + h2o[c] + dcyt[c]  -> nh4[c] + duri[c] 	(SCO4889 or SCO5680)	0	  0.00	1000.00	  0.00
DGK1	deoxyguanylate kinase (dGMP:ATP)	atp[c] + dgmp[c]  <=> adp[c] + dgdp[c] 	SCO1479	1	-1000.00	1000.00	  0.00
DTMPK	dTMP kinase	atp[c] + dtmp[c]  <=> adp[c] + dtdp[c] 		1	-1000.00	1000.00	  0.00
DURIK1	deoxyuridine kinase (ATP:Deoxyuridine)	atp[c] + duri[c]  -> h[c] + adp[c] + dump[c] 	SCO5845	0	  0.00	1000.00	  0.00
DURIPP	deoxyuridine phosphorylase	pi[c] + duri[c]  <=> 2dr1p[c] + ura[c] 	SCO4890	1	-1000.00	1000.00	  0.00
DUTPDP	dUTP diphosphatase	h2o[c] + dutp[c]  -> h[c] + ppi[c] + dump[c] 	SCO5868	0	  0.00	1000.00	  0.00
GK1i	guanylate kinase (GMP:ATP, irreversible)	atp[c] + gmp[c]  -> adp[c] + gdp[c] 	SCO1479	0	  0.00	1000.00	  0.00
GK2i	guanylate kinase (GMP:dATP, irreversible)	gmp[c] + datp[c]  -> gdp[c] + dadp[c] 	SCO1479	0	  0.00	1000.00	  0.00
GTPHs	GTP amine hydrolysis (spontaneous)	h[c] + h2o[c] + gtp[c]  -> nh4[c] + xtp[c] 	s0001	0	  0.00	1000.00	  0.00
GUACYC	guanylate cyclase	gtp[c]  -> ppi[c] + 35cgmp[c] 	SCO4928	0	  0.00	1000.00	  0.00
GUAPRT	guanine phosphoribosyltransferase	prpp[c] + gua[c]  -> ppi[c] + gmp[c] 	SCO3405	0	  0.00	1000.00	  0.00
HXAND	hypoxanthine dehydrogenase	h2o[c] + nad[c] + hxan[c]  -> h[c] + nadh[c] + xan[c] 	((SCO4971 and SCO4972) or (SCO0689 and SCO0690 and SCO0691) or (SCO1132 and SCO1133 and SCO1134))	0	  0.00	1000.00	  0.00
HXPRT	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	hxan[c] + prpp[c]  -> ppi[c] + imp[c] 	SCO3405	0	  0.00	1000.00	  0.00
INSH	Inosine hydrolase	h2o[c] + ins[c]  -> rib-D[c] + hxan[c] 	SCO3779	0	  0.00	1000.00	  0.00
NDPK1	nucleoside-diphosphate kinase (ATP:GDP)	atp[c] + gdp[c]  <=> adp[c] + gtp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK2	nucleoside-diphosphate kinase (ATP:UDP)	atp[c] + udp[c]  <=> adp[c] + utp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK3	nucleoside-diphosphate kinase (ATP:CDP)	atp[c] + cdp[c]  <=> adp[c] + ctp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK4	nucleoside-diphosphate kinase (ATP:dTDP)	atp[c] + dtdp[c]  <=> adp[c] + dttp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK5	nucleoside-diphosphate kinase (ATP:dGDP)	atp[c] + dgdp[c]  <=> adp[c] + dgtp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK6	nucleoside-diphosphate kinase (ATP:dUDP)	atp[c] + dudp[c]  <=> adp[c] + dutp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK7	nucleoside-diphosphate kinase (ATP:dCDP)	atp[c] + dcdp[c]  <=> adp[c] + dctp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK8	nucleoside-diphosphate kinase (ATP:dADP)	atp[c] + dadp[c]  <=> adp[c] + datp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NDPK9	nucleoside-diphosphate kinase (ATP:IDP)	atp[c] + idp[c]  <=> adp[c] + itp[c] 	SCO2612	1	-1000.00	1000.00	  0.00
NNAT	nicotinate-nucleotide adenylyltransferase	h[c] + atp[c] + nicrnt[c]  -> ppi[c] + dnad[c] 	SCO2579	0	  0.00	1000.00	  0.00
NTD10e	5'-nucleotidase (XMP)	h2o[e] + xmp[e]  -> pi[e] + xtsn[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD11e	5'-nucleotidase (IMP)	h2o[e] + imp[e]  -> ins[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD12e	5'-nucleotidase (dIMP)	h2o[e] + dimp[e]  -> din[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD1e	5'-nucleotidase (dUMP)	h2o[e] + dump[e]  -> duri[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD2e	5'-nucleotidase (UMP)	h2o[e] + ump[e]  -> pi[e] + uri[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD3e	5'-nucleotidase (dCMP)	h2o[e] + dcmp[e]  -> dcyt[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD4e	5'-nucleotidase (CMP)	h2o[e] + cmp[e]  -> cytd[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD5e	5'-nucleotidase (dTMP)	h2o[e] + dtmp[e]  -> pi[e] + thymd[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD6e	5'-nucleotidase (dAMP)	h2o[e] + damp[e]  -> dad-2[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD7e	5'-nucleotidase (AMP)	h2o[e] + amp[e]  -> adn[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD8e	5'-nucleotidase (dGMP)	h2o[e] + dgmp[e]  -> dgsn[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTD9e	5'-nucleotidase (GMP)	h2o[e] + gmp[e]  -> gsn[e] + pi[e] 	SCO4152	0	  0.00	1000.00	  0.00
NTP1	nucleoside-triphosphatase (ATP)	h2o[c] + atp[c]  -> h[c] + adp[c] + pi[c] 	SCO6149	0	  0.00	1000.00	  0.00
NTP10	nucleoside-triphosphatase (ITP)	h2o[c] + itp[c]  -> h[c] + pi[c] + idp[c] 	SCO6149	0	  0.00	1000.00	  0.00
NTP3	nucleoside-triphosphatase (GTP)	h2o[c] + gtp[c]  -> h[c] + pi[c] + gdp[c] 	SCO6149	0	  0.00	1000.00	  0.00
NTP5	nucleoside-triphosphatase (CTP)	h2o[c] + ctp[c]  -> h[c] + pi[c] + cdp[c] 	SCO6149	0	  0.00	1000.00	  0.00
NTPP1	Nucleoside triphosphate pyrophosphorylase (dgtp)	h2o[c] + dgtp[c]  -> h[c] + ppi[c] + dgmp[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP10	Nucleoside triphosphate pyrophosphorylase (ditp)	h2o[c] + ditp[c]  -> h[c] + ppi[c] + dimp[c] 	SCO2902	0	  0.00	1000.00	  0.00
NTPP11	Nucleoside triphosphate pyrophosphorylase (xtp)	h2o[c] + xtp[c]  -> h[c] + ppi[c] + xmp[c] 	SCO2902	0	  0.00	1000.00	  0.00
NTPP2	Nucleoside triphosphate pyrophosphorylase (gtp)	h2o[c] + gtp[c]  -> h[c] + ppi[c] + gmp[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP3	Nucleoside triphosphate pyrophosphorylase (dctp)	h2o[c] + dctp[c]  -> h[c] + ppi[c] + dcmp[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP4	Nucleoside triphosphate pyrophosphorylase (ctp)	h2o[c] + ctp[c]  -> h[c] + ppi[c] + cmp[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP5	Nucleoside triphosphate pyrophosphorylase (datp)	h2o[c] + datp[c]  -> h[c] + ppi[c] + damp[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP6	Nucleoside triphosphate pyrophosphorylase (atp)	h2o[c] + atp[c]  -> h[c] + amp[c] + ppi[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP7	Nucleoside triphosphate pyrophosphorylase (dttp)	h2o[c] + dttp[c]  -> h[c] + ppi[c] + dtmp[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP8	Nucleoside triphosphate pyrophosphorylase (utp)	h2o[c] + utp[c]  -> h[c] + ppi[c] + ump[c] 	SCO3100	0	  0.00	1000.00	  0.00
NTPP9	Nucleoside triphosphate pyrophosphorylase (itp)	h2o[c] + itp[c]  -> h[c] + ppi[c] + imp[c] 	SCO2902	0	  0.00	1000.00	  0.00
NTPTP1	Nucleoside triphosphate tripolyhydrolase	h2o[c] + dgtp[c]  -> pppi[c] + dgsn[c] 	SCO2470	0	  0.00	1000.00	  0.00
NTPTP2	Nucleoside triphosphate tripolyhydrolase	h2o[c] + gtp[c]  -> pppi[c] + gsn[c] 	SCO2470	0	  0.00	1000.00	  0.00
PDE1	3',5'-cyclic-nucleotide phosphodiesterase	h2o[c] + camp[c]  -> h[c] + amp[c] 	SCO6075	0	  0.00	1000.00	  0.00
PDE4	3',5'-cyclic-nucleotide phosphodiesterase	h2o[c] + 35cgmp[c]  -> h[c] + gmp[c] 	SCO6075	0	  0.00	1000.00	  0.00
PUNP1	purine-nucleoside phosphorylase (Adenosine)	adn[c] + pi[c]  <=> ade[c] + r1p[c] 	SCO4917	1	-1000.00	1000.00	  0.00
PUNP2	purine-nucleoside phosphorylase (Deoxyadenosine)	pi[c] + dad-2[c]  <=> ade[c] + 2dr1p[c] 	SCO4917	1	-1000.00	1000.00	  0.00
PUNP3	purine-nucleoside phosphorylase (Guanosine)	pi[c] + gsn[c]  <=> r1p[c] + gua[c] 	SCO4917	1	-1000.00	1000.00	  0.00
PUNP4	purine-nucleoside phosphorylase (Deoxyguanosine)	pi[c] + dgsn[c]  <=> 2dr1p[c] + gua[c] 	SCO4917	1	-1000.00	1000.00	  0.00
PUNP5	purine-nucleoside phosphorylase (Inosine)	pi[c] + ins[c]  <=> r1p[c] + hxan[c] 	SCO4917	1	-1000.00	1000.00	  0.00
PUNP6	purine-nucleoside phosphorylase (Deoxyinosine)	pi[c] + din[c]  <=> 2dr1p[c] + hxan[c] 	SCO4917	1	-1000.00	1000.00	  0.00
PUNP7	purine-nucleoside phosphorylase (Xanthosine)	pi[c] + xtsn[c]  <=> r1p[c] + xan[c] 	SCO4917	1	-1000.00	1000.00	  0.00
RNDR1	ribonucleoside-diphosphate reductase (ADP)	adp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dadp[c] 	(((SCO5225 and SCO5226) or SCO5805) and (SCO0885 or SCO3889 or SCO5419 or SCO5438))	0	  0.00	1000.00	  0.00
RNDR1c	ribonucleoside-diphosphate reductase (ADP) (mycothiol)	adp[c] + 2 msh[c]  -> h2o[c] + mssg[c] + dadp[c] 	((SCO5225 and SCO5226) or SCO5805)	0	  0.00	1000.00	  0.00
RNDR2	ribonucleoside-diphosphate reductase (GDP)	gdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dgdp[c] 	(((SCO5225 and SCO5226) or SCO5805) and (SCO0885 or SCO3889 or SCO5419 or SCO5438))	0	  0.00	1000.00	  0.00
RNDR2c	ribonucleoside-diphosphate reductase (GDP) (mycothiol)	gdp[c] + 2 msh[c]  -> h2o[c] + mssg[c] + dgdp[c] 	((SCO5225 and SCO5226) or SCO5805)	0	  0.00	1000.00	  0.00
RNDR3	ribonucleoside-diphosphate reductase (CDP)	cdp[c] + trdrd[c]  -> h2o[c] + trdox[c] + dcdp[c] 	(((SCO5225 and SCO5226) or SCO5805) and (SCO0885 or SCO3889 or SCO5419 or SCO5438))	0	  0.00	1000.00	  0.00
